actor_id,actor_name,category,title_id,title,year,type,budget,budget_currency,World-wide,International,Domestic,boxoffice_currency
nm0004874,Vin Diesel,actor,tt4967358,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0004874,Vin Diesel,actor,tt0296572,The Chronicles of Riddick,2004,movie,105000000,USD,115900534,58139522,57761012,USD
nm0004874,Vin Diesel,actor,tt0266465,A Man Apart,2003,movie,36000000,USD,44350926,17614828,26736098,USD
nm0004874,Vin Diesel,actor,tt0295701,xXx,2002,movie,70000000,USD,277448382,135339000,142109382,USD
nm0004874,Vin Diesel,actor,tt0211465,Knockaround Guys,2001,movie,0,NULL,12806614,1090977,11715637,USD
nm0004874,Vin Diesel,actor,tt0232500,The Fast and the Furious,2001,movie,38000000,USD,207517509,62771584,144745925,USD
nm0004874,Vin Diesel,actor,tt0134847,Pitch Black,2000,movie,23000000,USD,53187659,13947000,39240659,USD
nm0004874,Vin Diesel,actor,tt0181984,Boiler Room,2000,movie,7000000,USD,28780255,11809674,16970581,USD
nm0004874,Vin Diesel,actor,tt0129167,The Iron Giant,1999,movie,70000000,USD,23335817,20782,23315035,USD
nm0004874,Vin Diesel,actor,tt0120815,Saving Private Ryan,1998,movie,70000000,USD,482349603,265300000,217049603,USD
nm0004874,Vin Diesel,actor,tt0149171,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0004874,Vin Diesel,actor,tt0099077,Awakenings,1990,movie,31000000,USD,52096475,NA,NA,USD
nm8485669,NA,actor,tt7853804,O Amor Dá Trabalho,2019,movie,4000000,BRL,203863,203863,0,USD
nm8485669,NA,actor,tt6038114,Não Se Aceitam Devoluções,2018,movie,0,NULL,919657,919657,0,USD
nm8485669,NA,actor,tt4922804,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm8485669,NA,actor,tt2650940,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm8485669,NA,actor,tt6910020,Nothing to Lose,2018,movie,16000000,BRL,36075317,35059129,1016188,USD
nm8485669,NA,actor,tt6913186,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm8485669,NA,actor,tt6471684,Operation Carwash: A Worldwide Corruption Scandal Made in Brazil,2017,movie,4600000,USD,6382550,6382550,0,USD
nm8485669,NA,actor,tt6772306,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm8485669,NA,actor,tt6267820,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0757855,Zoe Saldana,actress,tt2463208,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0757855,Zoe Saldana,actress,tt6338498,Vivo,2021,movie,0,NULL,304200,304200,0,USD
nm0757855,Zoe Saldana,actress,tt8976576,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0757855,Zoe Saldana,actress,tt4154796,Avengers: Endgame,2019,movie,356000000,USD,2797501328,1939128328,858373000,USD
nm0757855,Zoe Saldana,actress,tt6348138,Missing Link,2019,movie,100000000,USD,26565710,9916171,16649539,USD
nm0757855,Zoe Saldana,actress,tt4154756,Avengers: Infinity War,2018,movie,321000000,USD,2048359754,1369544272,678815482,USD
nm0757855,Zoe Saldana,actress,tt4131800,My Little Pony: The Movie,2017,movie,6500000,USD,60330833,38445726,21885107,USD
nm0757855,Zoe Saldana,actress,tt4547194,I Kill Giants,2017,movie,15100000,USD,342558,342558,0,USD
nm0757855,Zoe Saldana,actress,tt3896198,Guardians of the Galaxy Vol. 2,2017,movie,200000000,USD,863756051,473942950,389813101,USD
nm0757855,Zoe Saldana,actress,tt2361317,Live by Night,2016,movie,108000000,USD,22678555,12300000,10378555,USD
nm0757855,Zoe Saldana,actress,tt2660888,Star Trek Beyond,2016,movie,185000000,USD,343471816,184623476,158848340,USD
nm0757855,Zoe Saldana,actress,tt0493076,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0757855,Zoe Saldana,actress,tt2262227,The Book of Life,2014,movie,50000000,USD,99783556,49632013,50151543,USD
nm0757855,Zoe Saldana,actress,tt2015381,Guardians of the Galaxy,2014,movie,170000000,USD,773350147,439631547,333718600,USD
nm0757855,Zoe Saldana,actress,tt1969062,Infinitely Polar Bear,2014,movie,6700000,USD,1824678,394023,1430655,USD
nm0757855,Zoe Saldana,actress,tt1206543,Out of the Furnace,2013,movie,22000000,USD,15661554,4330705,11330849,USD
nm0757855,Zoe Saldana,actress,tt1747958,Blood Ties,2013,movie,25500000,USD,2566435,2523963,42472,USD
nm0757855,Zoe Saldana,actress,tt1408101,Star Trek Into Darkness,2013,movie,190000000,USD,467365246,238586585,228778661,USD
nm0757855,Zoe Saldana,actress,tt1840417,The Words,2012,movie,6000000,USD,15950164,4455326,11494838,USD
nm0757855,Zoe Saldana,actress,tt1657507,Colombiana,2011,movie,40000000,USD,71508440,34842586,36665854,USD
nm0757855,Zoe Saldana,actress,tt1135084,Takers,2010,movie,32000000,USD,80205382,22460662,57744720,USD
nm0757855,Zoe Saldana,actress,tt1283887,Burning Palms,2010,movie,5000000,USD,3271,3271,0,USD
nm0757855,Zoe Saldana,actress,tt0480255,The Losers,2010,movie,25000000,USD,29397654,5806222,23591432,USD
nm0757855,Zoe Saldana,actress,tt1321509,Death at a Funeral,2010,movie,21000000,USD,49050886,6311539,42739347,USD
nm0757855,Zoe Saldana,actress,tt0499549,Avatar,2009,movie,237000000,USD,2847379794,2086872169,760507625,USD
nm0757855,Zoe Saldana,actress,tt0796366,Star Trek,2009,movie,150000000,USD,385680446,127950427,257730019,USD
nm0757855,Zoe Saldana,actress,tt0493451,The Skeptic,2009,movie,0,NULL,205585,198914,6671,USD
nm0757855,Zoe Saldana,actress,tt0443274,Vantage Point,2008,movie,40000000,USD,152039882,79773576,72266306,USD
nm0757855,Zoe Saldana,actress,tt0822791,Blackout,2007,movie,0,NULL,811833,811833,0,USD
nm0757855,Zoe Saldana,actress,tt0801427,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0757855,Zoe Saldana,actress,tt0465375,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0757855,Zoe Saldana,actress,tt0455841,The Heart Specialist,2006,movie,0,NULL,1103037,NA,NA,USD
nm0757855,Zoe Saldana,actress,tt0451166,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0757855,Zoe Saldana,actress,tt0434172,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0757855,Zoe Saldana,actress,tt0407732,Dirty Deeds,2005,movie,0,NULL,146490,NA,NA,USD
nm0757855,Zoe Saldana,actress,tt0372237,Guess Who,2005,movie,35000000,USD,103121466,34205578,68915888,USD
nm0757855,Zoe Saldana,actress,tt0315431,Constellation,2005,movie,7200000,USD,306533,NA,NA,USD
nm0757855,Zoe Saldana,actress,tt0339771,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0757855,Zoe Saldana,actress,tt0386504,Haven,2004,movie,0,NULL,197312,54829,142483,USD
nm0757855,Zoe Saldana,actress,tt0362227,The Terminal,2004,movie,60000000,USD,219100084,141227201,77872883,USD
nm0757855,Zoe Saldana,actress,tt0203259,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0757855,Zoe Saldana,actress,tt0325980,Pirates of the Caribbean: The Curse of the Black Pearl,2003,movie,140000000,USD,654264015,348850097,305413918,USD
nm0757855,Zoe Saldana,actress,tt0303933,Drumline,2002,movie,20000000,USD,57588485,1189301,56399184,USD
nm0757855,Zoe Saldana,actress,tt0275022,Crossroads,2002,movie,12000000,USD,61141030,23949726,37191304,USD
nm0757855,Zoe Saldana,actress,tt0275688,Snipes,2001,movie,0,NULL,70569,NA,NA,USD
nm0757855,Zoe Saldana,actress,tt0192071,Get Over It,2001,movie,22000000,USD,19900366,8323902,11576464,USD
nm0757855,Zoe Saldana,actress,tt0210616,Center Stage,2000,movie,29000000,USD,26385941,9185016,17200925,USD
nm0757855,Zoe Saldana,actress,tt0098844,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0757854,NA,actress,tt0323576,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0757854,NA,actress,tt0425056,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0757854,NA,actress,tt0285341,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0757854,NA,actress,tt0147746,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0757854,NA,actress,tt0163949,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0757854,NA,actress,tt0118411,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0757854,NA,actress,tt0115226,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0757854,NA,actress,tt0105986,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0757854,NA,actress,tt0101069,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0757854,NA,actress,tt0098844,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0757854,NA,actress,tt0098763,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0757854,NA,actress,tt0124956,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0757854,NA,actress,tt0099039,Angel Town,1990,movie,0,NULL,855810,NA,NA,USD
nm0757854,NA,actress,tt0088559,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0757854,NA,actress,tt0254612,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0757854,NA,actress,tt0099458,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0757854,NA,actress,tt0095730,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0757854,NA,actress,tt0081858,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0757854,NA,actress,tt0092327,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0757854,NA,actress,tt0092480,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0757854,NA,actress,tt0094479,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0757854,NA,actress,tt0985040,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0757854,NA,actress,tt0086793,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0757854,NA,actress,tt0086734,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0757854,NA,actress,tt0086814,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0757854,NA,actress,tt0090481,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0757854,NA,actress,tt0081930,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0757854,NA,actress,tt0083395,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0757854,NA,actress,tt0088634,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0757854,NA,actress,tt0087222,The Evil That Men Do,1984,movie,4600000,USD,13102025,NA,NA,USD
nm0757854,NA,actress,tt0176357,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0757854,NA,actress,tt0083486,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0757854,NA,actress,tt0083476,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0757854,NA,actress,tt0081909,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0757854,NA,actress,tt0081398,Raging Bull,1980,movie,18000000,USD,23402427,18440,23383987,USD
nm0757854,NA,actress,tt0080605,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0757854,NA,actress,tt0078558,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0757854,NA,actress,tt0079302,Home Movies,1979,movie,400000,USD,89134,NA,NA,USD
nm0757854,NA,actress,tt0078011,Nunzio,1978,movie,0,NULL,52195,NA,NA,USD
nm0757854,NA,actress,tt0077714,I Wanna Hold Your Hand,1978,movie,2700000,USD,1944682,NA,NA,USD
nm0757854,NA,actress,tt0065272,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1987083,NA,actress,tt8650518,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1987083,NA,actress,tt15399308,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1987083,NA,actress,tt5838282,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1987083,NA,actress,tt2364582,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1987083,NA,actress,tt4209256,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1987083,NA,actress,tt1299368,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1987083,NA,actress,tt0313043,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1987083,NA,actress,tt0915473,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm1987083,NA,actress,tt0833960,Gardens of the Night,2008,movie,2300000,USD,11436,NA,NA,USD
nm1987083,NA,actress,tt0955353,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1987083,NA,actress,tt0805666,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1987083,NA,actress,tt0460627,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1987083,NA,actress,tt0412253,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1987083,NA,actress,tt0286486,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1987083,NA,actress,tt0252019,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1987083,NA,actress,tt0321021,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm6291258,NA,actor,tt1740476,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt4651448,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt10168312,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt7255502,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt4154796,Avengers: Endgame,2019,movie,356000000,USD,2797501328,1939128328,858373000,USD
nm0000140,Michael Douglas,actor,tt7946836,Animal World,2018,movie,0,NULL,74922830,74922830,0,USD
nm0000140,Michael Douglas,actor,tt5095030,Ant-Man and the Wasp,2018,movie,162000000,USD,622674139,406025399,216648740,USD
nm0000140,Michael Douglas,actor,tt1734493,Unlocked,2017,movie,0,NULL,4699125,4699125,0,USD
nm0000140,Michael Douglas,actor,tt0478970,Ant-Man,2015,movie,130000000,USD,519311965,339109802,180202163,USD
nm0000140,Michael Douglas,actor,tt2911668,Beyond the Reach,2014,movie,0,NULL,1100432,1054537,45895,USD
nm0000140,Michael Douglas,actor,tt2465146,And So It Goes,2014,movie,18000000,USD,25419147,10258346,15160801,USD
nm0000140,Michael Douglas,actor,tt1204975,Last Vegas,2013,movie,28000000,USD,134409025,70494858,63914167,USD
nm0000140,Michael Douglas,actor,tt1291580,Behind The Candelabra,2013,movie,23000000,USD,13352609,13352609,0,USD
nm0000140,Michael Douglas,actor,tt1506999,Haywire,2011,movie,23000000,USD,34513760,15571364,18942396,USD
nm0000140,Michael Douglas,actor,tt0852863,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt1027718,Wall Street: Money Never Sleeps,2010,movie,70000000,USD,134748021,82273405,52474616,USD
nm0000140,Michael Douglas,actor,tt1294213,Solitary Man,2009,movie,15000000,USD,5682554,1322006,4360548,USD
nm0000140,Michael Douglas,actor,tt1183251,Beyond a Reasonable Doubt,2009,movie,25000000,USD,4515258,4482341,32917,USD
nm0000140,Michael Douglas,actor,tt0821640,Ghosts of Girlfriends Past,2009,movie,37500000,USD,102366815,47116789,55250026,USD
nm0000140,Michael Douglas,actor,tt0388182,King of California,2007,movie,10000000,USD,1045786,777325,268461,USD
nm0000140,Michael Douglas,actor,tt0463034,"You, Me and Dupree",2006,movie,54000000,USD,130628903,55000793,75628110,USD
nm0000140,Michael Douglas,actor,tt0443632,The Sentinel,2006,movie,60000000,USD,78810595,42529898,36280697,USD
nm0000140,Michael Douglas,actor,tt0361185,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt0314786,The In-Laws,2003,movie,40000000,USD,26891849,6438418,20453431,USD
nm0000140,Michael Douglas,actor,tt0311110,It Runs in the Family,2003,movie,0,NULL,8211508,719669,7491839,USD
nm0000140,Michael Douglas,actor,tt0337550,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt0157246,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt0260866,Don't Say a Word,2001,movie,50000000,USD,100020092,45018450,55001642,USD
nm0000140,Michael Douglas,actor,tt0203755,One Night at McCool's,2001,movie,18000000,USD,13578186,7287513,6290673,USD
nm0000140,Michael Douglas,actor,tt0181865,Traffic,2000,movie,48000000,USD,207515725,83400000,124115725,USD
nm0000140,Michael Douglas,actor,tt0185014,Wonder Boys,2000,movie,55000000,USD,33426588,14033031,19393557,USD
nm0000140,Michael Douglas,actor,tt0120787,A Perfect Murder,1998,movie,60000000,USD,128038368,60400000,67638368,USD
nm0000140,Michael Douglas,actor,tt0119174,The Game,1997,movie,50000000,USD,109423648,61100000,48323648,USD
nm0000140,Michael Douglas,actor,tt0116409,The Ghost and the Darkness,1996,movie,55000000,USD,38619405,NA,NA,USD
nm0000140,Michael Douglas,actor,tt0112346,The American President,1995,movie,62000000,USD,107879496,47800000,60079496,USD
nm0000140,Michael Douglas,actor,tt0109635,Disclosure,1994,movie,55000000,USD,214015089,131000000,83015089,USD
nm0000140,Michael Douglas,actor,tt0106856,Falling Down,1993,movie,25000000,USD,40903593,NA,NA,USD
nm0000140,Michael Douglas,actor,tt0103772,Basic Instinct,1992,movie,49000000,USD,352927224,235200000,117727224,USD
nm0000140,Michael Douglas,actor,tt0105391,Shining Through,1992,movie,0,NULL,43838238,22204457,21633781,USD
nm0000140,Michael Douglas,actor,tt0098621,The War of the Roses,1989,movie,26000000,USD,160188546,73300000,86888546,USD
nm0000140,Michael Douglas,actor,tt0096933,Black Rain,1989,movie,30000000,USD,134212055,88000000,46212055,USD
nm0000140,Michael Douglas,actor,tt0094291,Wall Street,1987,movie,15000000,USD,43848069,NA,NA,USD
nm0000140,Michael Douglas,actor,tt0093010,Fatal Attraction,1987,movie,14000000,USD,320145693,163500000,156645693,USD
nm0000140,Michael Douglas,actor,tt0088915,A Chorus Line,1985,movie,27000000,USD,14202899,NA,NA,USD
nm0000140,Michael Douglas,actor,tt0089370,The Jewel of the Nile,1985,movie,25000000,USD,96773200,20800000,75973200,USD
nm0000140,Michael Douglas,actor,tt0088011,Romancing the Stone,1984,movie,10000000,USD,86572238,10000000,76572238,USD
nm0000140,Michael Douglas,actor,tt0086356,The Star Chamber,1983,movie,0,NULL,5555305,NA,NA,USD
nm0000140,Michael Douglas,actor,tt0080936,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt0079832,Running,1979,movie,3600000,USD,6012556,NA,NA,USD
nm0000140,Michael Douglas,actor,tt0078966,The China Syndrome,1979,movie,6000000,USD,51718367,NA,NA,USD
nm0000140,Michael Douglas,actor,tt0077355,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt0068135,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt0068990,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt0063928,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt0067804,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt0058801,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt0065371,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt0064399,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt0831400,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt0060218,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt5108870,Morbius,2022,movie,0,NULL,127214789,69300000,57914789,USD
nm0000474,Michael Keaton,actor,tt6079772,The Protégé,2021,movie,0,NULL,8639684,1192861,7446823,USD
nm0000474,Michael Keaton,actor,tt1070874,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt8009744,Worth,2020,movie,0,NULL,106645,106645,0,USD
nm0000474,Michael Keaton,actor,tt3530232,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt0072562,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt3861390,Dumbo,2019,movie,170000000,USD,353284621,238518314,114766307,USD
nm0000474,Michael Keaton,actor,tt4677934,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt1961175,American Assassin,2017,movie,33000000,USD,67234188,30984514,36249674,USD
nm0000474,Michael Keaton,actor,tt2250912,Spider-Man: Homecoming,2017,movie,175000000,USD,880166924,545965784,334201140,USD
nm0000474,Michael Keaton,actor,tt4276820,The Founder,2016,movie,25000000,USD,24121245,11335192,12786053,USD
nm0000474,Michael Keaton,actor,tt1895587,Spotlight,2015,movie,20000000,USD,98690254,53634478,45055776,USD
nm0000474,Michael Keaton,actor,tt9881938,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt2293640,Minions,2015,movie,74000000,USD,1159444662,823398892,336045770,USD
nm0000474,Michael Keaton,actor,tt2562232,Birdman or (The Unexpected Virtue of Ignorance),2014,movie,18000000,USD,103215094,60874496,42340598,USD
nm0000474,Michael Keaton,actor,tt2369135,Need for Speed,2014,movie,66000000,USD,203277636,159700000,43577636,USD
nm0000474,Michael Keaton,actor,tt1234721,RoboCop,2014,movie,100000000,USD,242688965,184081958,58607007,USD
nm0000474,Michael Keaton,actor,tt2055709,Blindsided,2013,movie,0,NULL,372209,372209,0,USD
nm0000474,Michael Keaton,actor,tt1091821,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt0496424,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt1386588,The Other Guys,2010,movie,100000000,USD,170458922,51238944,119219978,USD
nm0000474,Michael Keaton,actor,tt0435761,Toy Story 3,2010,movie,200000000,USD,1066970811,651965931,415004880,USD
nm0000474,Michael Keaton,actor,tt1142433,Post Grad,2009,movie,15000000,USD,6414729,34710,6380019,USD
nm0000474,Michael Keaton,actor,tt0967945,The Merry Gentleman,2008,movie,5000000,USD,347977,NA,NA,USD
nm0000474,Michael Keaton,actor,tt0469689,The Last Time,2006,movie,4000000,USD,655968,655968,0,USD
nm0000474,Michael Keaton,actor,tt0317219,Cars,2006,movie,120000000,USD,461991867,217908885,244082982,USD
nm0000474,Michael Keaton,actor,tt0400497,Herbie Fully Loaded,2005,movie,50000000,USD,144146816,78123000,66023816,USD
nm0000474,Michael Keaton,actor,tt0425055,Game 6,2005,movie,1000000,USD,129664,NA,NA,USD
nm0000474,Michael Keaton,actor,tt0375210,White Noise,2005,movie,10000000,USD,91196419,34809660,56386759,USD
nm0000474,Michael Keaton,actor,tt0361620,First Daughter,2004,movie,30000000,USD,10592180,1536259,9055921,USD
nm0000474,Michael Keaton,actor,tt0372062,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt0118375,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt0271136,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt0106004,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt0096697,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt0193854,A Shot at Glory,2000,movie,9000000,USD,133122,NA,NA,USD
nm0000474,Michael Keaton,actor,tt0141109,Jack Frost,1998,movie,85000000,USD,34562556,NA,NA,USD
nm0000474,Michael Keaton,actor,tt0120780,Out of Sight,1998,movie,48000000,USD,77745966,40183398,37562568,USD
nm0000474,Michael Keaton,actor,tt0118966,Desperate Measures,1998,movie,50000000,USD,13806137,NA,NA,USD
nm0000474,Michael Keaton,actor,tt0119396,Jackie Brown,1997,movie,12000000,USD,39673807,645,39673162,USD
nm0000474,Michael Keaton,actor,tt0119381,Inventing the Abbotts,1997,movie,0,NULL,5936344,NA,NA,USD
nm0000474,Michael Keaton,actor,tt0117108,Multiplicity,1996,movie,45000000,USD,21075014,NA,NA,USD
nm0000474,Michael Keaton,actor,tt0111256,Speechless,1994,movie,0,NULL,20667959,NA,NA,USD
nm0000474,Michael Keaton,actor,tt0110771,The Paper,1994,movie,6000000,USD,48424341,9600000,38824341,USD
nm0000474,Michael Keaton,actor,tt0107630,My Life,1993,movie,15000000,USD,27804899,NA,NA,USD
nm0000474,Michael Keaton,actor,tt0107616,Much Ado About Nothing,1993,movie,11000000,USD,22549338,NA,NA,USD
nm0000474,Michael Keaton,actor,tt0104652,Porco Rosso,1992,movie,0,NULL,1354960,911901,443059,USD
nm0000474,Michael Keaton,actor,tt0103776,Batman Returns,1992,movie,80000000,USD,266915287,103990656,162924631,USD
nm0000474,Michael Keaton,actor,tt0102593,One Good Cop,1991,movie,4000000,USD,11276846,NA,NA,USD
nm0000474,Michael Keaton,actor,tt0100318,Pacific Heights,1990,movie,18000000,USD,44926706,15544750,29381956,USD
nm0000474,Michael Keaton,actor,tt0096895,Batman,1989,movie,35000000,USD,411569241,160160000,251409241,USD
nm0000474,Michael Keaton,actor,tt0097235,The Dream Team,1989,movie,15000000,USD,28890240,NA,NA,USD
nm0000474,Michael Keaton,actor,tt0094884,Clean and Sober,1988,movie,0,NULL,8674093,NA,NA,USD
nm0000474,Michael Keaton,actor,tt0094721,Beetlejuice,1988,movie,15000000,USD,74714298,49666,74664632,USD
nm0000474,Michael Keaton,actor,tt0096094,She's Having a Baby,1988,movie,20000000,USD,16031707,NA,NA,USD
nm0000474,Michael Keaton,actor,tt0094021,The Squeeze,1987,movie,19000000,USD,2228951,NA,NA,USD
nm0000474,Michael Keaton,actor,tt0092104,Touch and Go,1986,movie,10000000,USD,1254040,NA,NA,USD
nm0000474,Michael Keaton,actor,tt0091159,Gung Ho,1986,movie,18000000,USD,36611610,NA,NA,USD
nm0000474,Michael Keaton,actor,tt0087507,Johnny Dangerously,1984,movie,9000000,USD,17124395,NA,NA,USD
nm0000474,Michael Keaton,actor,tt0085970,Mr. Mom,1983,movie,0,NULL,64783827,NA,NA,USD
nm0000474,Michael Keaton,actor,tt0084412,Night Shift,1982,movie,8100000,USD,21095638,NA,NA,USD
nm0000474,Michael Keaton,actor,tt0083472,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt0078711,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt0078652,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt0073992,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt0077050,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt0078133,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt0074064,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt0073956,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt0068103,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
